"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.493609382E0,-1.336669922E-1,9.384979248E0,2.087249756E0,9.615212629E0
3.496084382E0,-1.516113281E-1,9.389038086E0,2.090209961E0,9.620083152E0
3.498559382E0,-1.742248535E-1,9.382049561E0,2.104553223E0,9.616774538E0
3.501044591E0,-1.820068359E-1,9.387359619E0,2.100616455E0,9.621238829E0
3.503519591E0,-1.849670410E-1,9.379333496E0,2.107208252E0,9.614906981E0
3.505994591E0,-1.820068359E-1,9.370483398E0,2.115814209E0,9.608108835E0
3.508469591E0,-1.897277832E-1,9.363708496E0,2.123657227E0,9.603382396E0
3.510994591E0,-1.968078613E-1,9.360198975E0,2.114318848E0,9.598041590E0
3.513469591E0,-1.961364746E-1,9.361999512E0,2.093536377E0,9.595227925E0
3.515944591E0,-1.759643555E-1,9.359893799E0,2.062438965E0,9.586043494E0
3.518426622E0,-1.566467285E-1,9.363708496E0,2.030334473E0,9.582579667E0
3.520901622E0,-1.476745605E-1,9.363006592E0,2.009521484E0,9.577362727E0
3.523376622E0,-1.377258301E-1,9.376068115E0,1.979400635E0,9.583717889E0
3.525851622E0,-1.319885254E-1,9.384307861E0,1.947937012E0,9.585255010E0
3.528376622E0,-1.158142090E-1,9.389526367E0,1.922546387E0,9.585030148E0
3.530851622E0,-1.051635742E-1,9.387176514E0,1.895965576E0,9.577307959E0
3.533326622E0,-9.170532227E-2,9.389892578E0,1.898437500E0,9.580321364E0
3.535808862E0,-9.432983398E-2,9.374145508E0,1.892364502E0,9.563709820E0
3.538283862E0,-8.541870117E-2,9.364990234E0,1.884429932E0,9.553084037E0
3.540758862E0,-7.177734375E-2,9.374786377E0,1.890411377E0,9.563755893E0
3.543233862E0,-6.121826172E-2,9.363433838E0,1.898773193E0,9.554212712E0
3.545758862E0,-6.243896484E-2,9.350616455E0,1.915069580E0,9.544915830E0
3.548233862E0,-6.362915039E-2,9.350250244E0,1.924987793E0,9.546559920E0
3.550708862E0,-5.990600586E-2,9.347503662E0,1.939910889E0,9.546866905E0
3.553194174E0,-6.469726562E-2,9.342468262E0,1.941802979E0,9.542352842E0
3.555669174E0,-7.171630859E-2,9.349609375E0,1.957031250E0,9.552502814E0
3.558144174E0,-7.229614258E-2,9.367309570E0,1.983123779E0,9.575202099E0
3.560619174E0,-7.968139648E-2,9.358276367E0,1.991912842E0,9.568249707E0
3.563144174E0,-7.821655273E-2,9.358337402E0,2.008972168E0,9.571863243E0
3.565619174E0,-7.104492188E-2,9.352935791E0,2.021972656E0,9.569264795E0
3.568094174E0,-6.835937500E-2,9.338287354E0,2.043701172E0,9.559550103E0
3.570578914E0,-6.912231445E-2,9.338165283E0,2.060882568E0,9.563124265E0
3.573053914E0,-7.260131836E-2,9.342712402E0,2.067047119E0,9.568919990E0
3.575528914E0,-6.985473633E-2,9.335723877E0,2.061889648E0,9.560962761E0
3.578003914E0,-7.644653320E-2,9.328948975E0,2.048187256E0,9.551450365E0
3.580528914E0,-7.977294922E-2,9.317749023E0,2.042419434E0,9.539302266E0
3.583003914E0,-9.518432617E-2,9.332427979E0,2.013214111E0,9.547581007E0
3.585478914E0,-1.061096191E-1,9.347747803E0,1.994720459E0,9.558794796E0
3.587953914E0,-1.261596680E-1,9.376403809E0,1.970794678E0,9.582113353E0
3.590478914E0,-1.524047852E-1,9.381622314E0,1.947753906E0,9.582891513E0
3.592953914E0,-1.642456055E-1,9.385681152E0,1.939422607E0,9.585371530E0
3.595428914E0,-1.685485840E-1,9.402099609E0,1.910278320E0,9.595678660E0
3.597903914E0,-1.832275391E-1,9.399810791E0,1.893798828E0,9.590437385E0
3.600378914E0,-1.992492676E-1,9.408477783E0,1.876464844E0,9.595846746E0
3.602853914E0,-1.972961426E-1,9.392883301E0,1.872680664E0,9.579776372E0
3.605328914E0,-1.878967285E-1,9.395507812E0,1.859588623E0,9.579610748E0
3.607853914E0,-1.770019531E-1,9.383422852E0,1.865264893E0,9.568655455E0
3.610328914E0,-1.641845703E-1,9.387359619E0,1.876403809E0,9.574464395E0
3.612803914E0,-1.595153809E-1,9.389587402E0,1.877777100E0,9.576838914E0
3.615278914E0,-1.539001465E-1,9.384979248E0,1.914093018E0,9.579419232E0
3.617753914E0,-1.417846680E-1,9.391662598E0,1.942291260E0,9.591450598E0
3.620228914E0,-1.333007812E-1,9.405670166E0,1.965148926E0,9.609693578E0
3.622703914E0,-1.341247559E-1,9.425323486E0,2.003662109E0,9.636875745E0
3.625228914E0,-1.463317871E-1,9.419097900E0,2.038848877E0,9.638346486E0
3.627703914E0,-1.649475098E-1,9.412384033E0,2.059020996E0,9.636376307E0
3.630178914E0,-1.755676270E-1,9.413391113E0,2.052856445E0,9.636232450E0
3.632653914E0,-1.780700684E-1,9.415252686E0,2.064819336E0,9.640651999E0
3.635178914E0,-1.787414551E-1,9.424285889E0,2.074707031E0,9.651607238E0
3.637653914E0,-1.806335449E-1,9.424285889E0,2.081573486E0,9.653120799E0
3.640128914E0,-1.814880371E-1,9.402252197E0,2.082122803E0,9.631745411E0
3.642603914E0,-1.694641113E-1,9.399139404E0,2.063568115E0,9.624492350E0
3.645078914E0,-1.641845703E-1,9.388244629E0,2.045196533E0,9.609834684E0
3.647553914E0,-1.447753906E-1,9.378967285E0,2.028533936E0,9.596923318E0
3.650028914E0,-1.397094727E-1,9.360137939E0,2.030883789E0,9.578945137E0
3.652553914E0,-1.308288574E-1,9.344848633E0,2.016448975E0,9.560825206E0
3.655028914E0,-1.344299316E-1,9.331024170E0,2.001312256E0,9.544178027E0
3.657503914E0,-1.235351562E-1,9.321594238E0,1.982147217E0,9.530807294E0
3.659978914E0,-1.085205078E-1,9.338043213E0,1.964141846E0,9.542991194E0
3.662503914E0,-1.108398438E-1,9.334259033E0,1.965942383E0,9.539685877E0
3.664978914E0,-1.049804688E-1,9.345092773E0,1.970672607E0,9.551195232E0
3.667453914E0,-1.051025391E-1,9.371673584E0,1.964019775E0,9.575838657E0
3.669928914E0,-8.959960938E-2,9.386047363E0,1.953063965E0,9.587511254E0
3.672403914E0,-9.695434570E-2,9.408905029E0,1.962890625E0,9.611963046E0
3.674878914E0,-1.003112793E-1,9.409759521E0,1.950012207E0,9.610212496E0
3.677353914E0,-1.258850098E-1,9.409088135E0,1.956176758E0,9.611108889E0
3.679878914E0,-1.439514160E-1,9.394378662E0,1.960723877E0,9.597890944E0
3.682353914E0,-1.437683105E-1,9.384918213E0,1.953063965E0,9.587065142E0
3.684828914E0,-1.544189453E-1,9.390167236E0,1.936431885E0,9.588996526E0
3.687303914E0,-1.567077637E-1,9.371246338E0,1.929077148E0,9.569020529E0
3.689778914E0,-1.658630371E-1,9.365509033E0,1.928771973E0,9.563494723E0
3.692253914E0,-1.519775391E-1,9.337860107E0,1.918823242E0,9.534181202E0
3.694728914E0,-1.571655273E-1,9.335235596E0,1.923187256E0,9.532574356E0
3.697253914E0,-1.427612305E-1,9.332366943E0,1.912963867E0,9.527480480E0
3.699728914E0,-1.314392090E-1,9.336486816E0,1.910217285E0,9.530802297E0
3.702203914E0,-1.485595703E-1,9.326202393E0,1.904418945E0,9.519817883E0
3.704678914E0,-1.552124023E-1,9.314514160E0,1.903076172E0,9.508205080E0
3.707203914E0,-1.536560059E-1,9.313385010E0,1.885925293E0,9.503655335E0
3.709678914E0,-1.390380859E-1,9.306671143E0,1.872375488E0,9.494169227E0
3.712153914E0,-1.341247559E-1,9.329650879E0,1.845031738E0,9.511283672E0
3.714628914E0,-1.121215820E-1,9.339355469E0,1.832885742E0,9.518172197E0
3.717103914E0,-1.015625000E-1,9.359161377E0,1.804870605E0,9.532144277E0
3.719578914E0,-1.046142578E-1,9.361907959E0,1.776733398E0,9.529587942E0
3.722053914E0,-8.584594727E-2,9.380523682E0,1.767639160E0,9.546001376E0
3.724578914E0,-7.614135742E-2,9.396331787E0,1.753265381E0,9.558806832E0
3.727053914E0,-8.428955078E-2,9.409149170E0,1.761962891E0,9.573071924E0
3.729528914E0,-9.875488281E-2,9.429931641E0,1.758300781E0,9.592965387E0
3.732003914E0,-1.185607910E-1,9.418609619E0,1.768249512E0,9.583891180E0
3.734478914E0,-1.474304199E-1,9.426025391E0,1.779846191E0,9.593724139E0
3.736953914E0,-1.637573242E-1,9.419799805E0,1.798339844E0,9.591322694E0
3.739428914E0,-1.613769531E-1,9.448120117E0,1.803375244E0,9.620040465E0
3.741953914E0,-1.705322266E-1,9.453613281E0,1.807556152E0,9.626377541E0
3.744428914E0,-1.874694824E-1,9.459197998E0,1.829040527E0,9.636231671E0
3.746903914E0,-1.875915527E-1,9.457885742E0,1.842407227E0,9.637492293E0
3.749378914E0,-1.895751953E-1,9.443939209E0,1.866516113E0,9.628489442E0
3.751853914E0,-1.895751953E-1,9.440399170E0,1.902862549E0,9.632131702E0
3.754328914E0,-1.699829102E-1,9.436096191E0,1.921295166E0,9.631208680E0
3.756803914E0,-1.665039062E-1,9.442016602E0,1.938659668E0,9.640425424E0
3.759328914E0,-1.663513184E-1,9.421234131E0,1.973846436E0,9.627221565E0
3.761803914E0,-1.540527344E-1,9.414367676E0,2.001129150E0,9.625932103E0
3.764278914E0,-1.358032227E-1,9.401062012E0,2.020172119E0,9.616626480E0
3.766757247E0,-1.323547363E-1,9.392852783E0,2.031250000E0,9.610888499E0
3.769232247E0,-1.362304688E-1,9.397827148E0,2.045013428E0,9.618721005E0
3.771707247E0,-1.319885254E-1,9.402923584E0,2.033569336E0,9.621215991E0
3.774182247E0,-1.383361816E-1,9.399078369E0,2.027282715E0,9.616219959E0
3.776707247E0,-1.557922363E-1,9.377532959E0,2.043273926E0,9.598820967E0
3.779182247E0,-1.796264648E-1,9.378448486E0,2.050201416E0,9.601608590E0
3.781657247E0,-2.185363770E-1,9.377532959E0,2.066375732E0,9.604987830E0
3.784143028E0,-2.422485352E-1,9.382141113E0,2.092956543E0,9.615805911E0
3.786618028E0,-2.644958496E-1,9.387420654E0,2.126708984E0,9.628941567E0
3.789093028E0,-2.717285156E-1,9.389038086E0,2.146148682E0,9.635031226E0
3.791568028E0,-2.905273438E-1,9.390777588E0,2.182617188E0,9.645461504E0
3.794093028E0,-3.102416992E-1,9.387664795E0,2.214874268E0,9.650397310E0
3.796568028E0,-3.074035645E-1,9.396087646E0,2.236785889E0,9.663548578E0
3.799043028E0,-3.060302734E-1,9.385681152E0,2.263488770E0,9.659609031E0
3.801532716E0,-2.949523926E-1,9.382019043E0,2.276062012E0,9.658661218E0
3.804057716E0,-2.850952148E-1,9.368438721E0,2.285095215E0,9.647309650E0
3.806532716E0,-2.704162598E-1,9.363952637E0,2.282562256E0,9.641930532E0
3.809007716E0,-2.527160645E-1,9.345947266E0,2.291137695E0,9.626001643E0
3.811482716E0,-2.242736816E-1,9.345092773E0,2.288146973E0,9.623755722E0
3.813957716E0,-2.017211914E-1,9.336547852E0,2.265625000E0,9.609624023E0
3.816432716E0,-1.734008789E-1,9.341644287E0,2.254547119E0,9.611418655E0
3.818907716E0,-1.462402344E-1,9.338226318E0,2.233367920E0,9.602696978E0
3.821432716E0,-1.306762695E-1,9.340209961E0,2.209777832E0,9.598943508E0
3.823907716E0,-9.606933594E-2,9.347808838E0,2.183746338E0,9.599974347E0
3.826382716E0,-8.163452148E-2,9.350189209E0,2.157653809E0,9.596258250E0
3.828860372E0,-8.074951172E-2,9.356170654E0,2.117492676E0,9.593134265E0
3.831335372E0,-8.923339844E-2,9.350494385E0,2.094818115E0,9.582691207E0
3.833810372E0,-7.888793945E-2,9.350494385E0,2.070556641E0,9.577326002E0
3.836285372E0,-8.883666992E-2,9.342590332E0,2.039276123E0,9.562977213E0
3.838810372E0,-9.912109375E-2,9.348083496E0,2.025665283E0,9.565553297E0
3.841285372E0,-8.337402344E-2,9.351135254E0,2.015319824E0,9.566200696E0
3.843760372E0,-1.000671387E-1,9.349182129E0,1.988555908E0,9.558847970E0
3.846249174E0,-1.093444824E-1,9.342346191E0,1.975280762E0,9.549509027E0
3.848724174E0,-1.181640625E-1,9.346252441E0,1.973480225E0,9.553063469E0
3.851199174E0,-1.146850586E-1,9.362457275E0,1.961212158E0,9.566353120E0
3.853674174E0,-1.423339844E-1,9.380249023E0,1.971679688E0,9.586284551E0
3.856199174E0,-1.590270996E-1,9.378631592E0,1.977020264E0,9.586064327E0
3.858674174E0,-1.806335449E-1,9.378906250E0,1.969055176E0,9.585076380E0
3.861149174E0,-2.113342285E-1,9.382812500E0,1.960266113E0,9.587725267E0
3.863640112E0,-2.370910645E-1,9.385314941E0,1.956237793E0,9.589953859E0
3.866115112E0,-2.548522949E-1,9.392852783E0,1.947753906E0,9.596060566E0
3.868590112E0,-2.644348145E-1,9.401855469E0,1.934875488E0,9.602528583E0
3.871065112E0,-2.887878418E-1,9.393280029E0,1.930328369E0,9.593918685E0
3.873590112E0,-2.968750000E-1,9.369750977E0,1.921051025E0,9.569263565E0
3.876065112E0,-2.916259766E-1,9.374786377E0,1.925537109E0,9.574933863E0
3.878540112E0,-2.871398926E-1,9.365570068E0,1.929718018E0,9.566617148E0
3.881033289E0,-2.807922363E-1,9.364318848E0,1.925720215E0,9.564398052E0
3.883508289E0,-2.760620117E-1,9.361083984E0,1.922668457E0,9.560478942E0
3.885983289E0,-2.767028809E-1,9.365325928E0,1.921112061E0,9.564338229E0
3.888458289E0,-2.732238770E-1,9.363830566E0,1.935577393E0,9.565690462E0
3.890983289E0,-2.621154785E-1,9.368133545E0,1.940307617E0,9.570549843E0
3.893458289E0,-2.403869629E-1,9.386047363E0,1.939117432E0,9.587275286E0
3.895933289E0,-2.265625000E-1,9.387664795E0,1.913452148E0,9.583364753E0
3.898424747E0,-2.268981934E-1,9.409271240E0,1.912475586E0,9.604344378E0
3.900899747E0,-2.234497070E-1,9.412689209E0,1.913513184E0,9.607818723E0
3.903374747E0,-2.261352539E-1,9.416198730E0,1.923187256E0,9.613250486E0
3.905849747E0,-2.099609375E-1,9.406463623E0,1.928466797E0,9.604406576E0
3.908374747E0,-1.914062500E-1,9.393218994E0,1.929779053E0,9.591310996E0
3.910849747E0,-1.611938477E-1,9.377960205E0,1.936004639E0,9.577068185E0
3.913324747E0,-1.625671387E-1,9.373229980E0,1.951873779E0,9.575681678E0
3.915812664E0,-1.533508301E-1,9.370422363E0,1.970123291E0,9.576519071E0
3.918287664E0,-1.300659180E-1,9.352996826E0,1.970367432E0,9.559174368E0
3.920762664E0,-1.190490723E-1,9.340606689E0,1.971191406E0,9.547078169E0
3.923237664E0,-1.019287109E-1,9.339660645E0,1.993103027E0,9.550503133E0
3.925762664E0,-1.011047363E-1,9.349243164E0,2.015991211E0,9.564663636E0
3.928237664E0,-1.083374023E-1,9.358703613E0,2.020874023E0,9.575019694E0
3.930712664E0,-1.337280273E-1,9.368682861E0,2.031005859E0,9.587235605E0
3.933200789E0,-1.217346191E-1,9.368133545E0,2.039978027E0,9.588443867E0
3.935675789E0,-1.326293945E-1,9.370849609E0,2.038543701E0,9.590937044E0
3.938150789E0,-1.446838379E-1,9.380065918E0,2.035064697E0,9.599378019E0
3.940625789E0,-1.514282227E-1,9.379638672E0,2.049499512E0,9.602135198E0
3.943150789E0,-1.476135254E-1,9.368316650E0,2.023925781E0,9.585584081E0
3.945625789E0,-1.529235840E-1,9.356170654E0,1.996337891E0,9.568002922E0
3.948100789E0,-1.665649414E-1,9.358398438E0,1.992279053E0,9.569563262E0
3.950588184E0,-1.690368652E-1,9.351043701E0,1.979278564E0,9.559714190E0
3.953063184E0,-2.030334473E-1,9.351257324E0,1.969940186E0,9.558655787E0
3.955538184E0,-2.148742676E-1,9.358398438E0,1.960418701E0,9.563944466E0
3.958013184E0,-2.311096191E-1,9.363006592E0,1.952239990E0,9.567159718E0
3.960538184E0,-2.527770996E-1,9.374969482E0,1.936187744E0,9.576156434E0
3.963013184E0,-2.587585449E-1,9.398071289E0,1.931457520E0,9.597980417E0
3.965488184E0,-2.521667480E-1,9.389526367E0,1.940155029E0,9.591193617E0
3.967975737E0,-2.525939941E-1,9.392211914E0,1.938232422E0,9.593445329E0
3.970450737E0,-2.540893555E-1,9.404357910E0,1.941223145E0,9.605980241E0
3.972925737E0,-2.500610352E-1,9.411834717E0,1.942596436E0,9.613472014E0
3.975400737E0,-2.464294434E-1,9.405914307E0,1.961456299E0,9.611413123E0
3.977925737E0,-2.367858887E-1,9.404663086E0,1.974426270E0,9.612601854E0
3.980400737E0,-2.235107422E-1,9.401672363E0,1.972717285E0,9.609006908E0
3.982875737E0,-2.342834473E-1,9.394195557E0,1.991424561E0,9.605809215E0
3.985359487E0,-2.444458008E-1,9.408538818E0,1.999267578E0,9.621716442E0
3.987834487E0,-2.512817383E-1,9.409088135E0,2.011199951E0,9.624915962E0
3.990309487E0,-2.388305664E-1,9.402618408E0,2.003112793E0,9.616586392E0
3.992784487E0,-2.246398926E-1,9.400817871E0,1.998931885E0,9.613613702E0
3.995309487E0,-2.146911621E-1,9.402435303E0,1.997131348E0,9.614593883E0
3.997784487E0,-2.068481445E-1,9.391082764E0,1.988098145E0,9.601445509E0
4.000259487E0,-1.932678223E-1,9.387115479E0,2.002807617E0,9.600339984E0
4.002741882E0,-1.733398438E-1,9.384185791E0,1.994903564E0,9.595448395E0
4.005266882E0,-1.649475098E-1,9.390899658E0,1.983306885E0,9.599464062E0
4.007741882E0,-1.476745605E-1,9.389221191E0,1.964630127E0,9.593698656E0
4.010216882E0,-1.318054199E-1,9.392272949E0,1.973114014E0,9.598194764E0
4.012691882E0,-1.062316895E-1,9.390594482E0,1.969360352E0,9.595464038E0
4.015166882E0,-1.011047363E-1,9.385131836E0,1.961883545E0,9.588530064E0
4.017641882E0,-8.486938477E-2,9.391479492E0,1.972869873E0,9.596838302E0
4.020116882E0,-9.091186523E-2,9.390533447E0,1.957305908E0,9.592780088E0
4.022641882E0,-8.422851562E-2,9.385498047E0,1.959106445E0,9.588157596E0
4.025116882E0,-7.815551758E-2,9.376037598E0,1.960479736E0,9.579126793E0
4.027591882E0,-7.015991211E-2,9.371154785E0,1.974792480E0,9.577226622E0
4.030066882E0,-7.601928711E-2,9.365020752E0,1.979034424E0,9.572145521E0
4.032541882E0,-7.757568359E-2,9.360961914E0,1.991607666E0,9.570795528E0
4.035016882E0,-8.480834961E-2,9.354309082E0,2.001373291E0,9.566388342E0
4.037491882E0,-8.889770508E-2,9.340362549E0,2.005310059E0,9.553614174E0
4.040016882E0,-7.266235352E-2,9.351745605E0,2.027770996E0,9.569340672E0
4.042491882E0,-9.301757812E-2,9.354248047E0,2.051544189E0,9.577026801E0
4.044966882E0,-9.527587891E-2,9.350982666E0,2.069854736E0,9.577800005E0
4.047441882E0,-8.996582031E-2,9.364440918E0,2.089477539E0,9.595142726E0
4.049916882E0,-1.155700684E-1,9.346710205E0,2.090209961E0,9.578273633E0
4.052391882E0,-1.251525879E-1,9.351440430E0,2.093200684E0,9.583662681E0
4.054866882E0,-1.357421875E-1,9.357849121E0,2.095947266E0,9.590660095E0
4.057391882E0,-1.460571289E-1,9.372222900E0,2.107543945E0,9.607374056E0
4.059866882E0,-1.645507812E-1,9.356353760E0,2.100555420E0,9.590660338E0
4.062341882E0,-1.537780762E-1,9.351135254E0,2.108520508E0,9.587139144E0
4.064823237E0,-1.553955078E-1,9.358703613E0,2.108703613E0,9.594587642E0
4.067298237E0,-1.785583496E-1,9.356353760E0,2.092224121E0,9.589089661E0
4.069773237E0,-1.726684570E-1,9.381439209E0,2.094635010E0,9.613985222E0
4.072248237E0,-1.811218262E-1,9.385131836E0,2.093444824E0,9.617484906E0
4.074773237E0,-1.600646973E-1,9.395935059E0,2.099609375E0,9.628996618E0
4.077248237E0,-1.567687988E-1,9.389862061E0,2.085540771E0,9.619956667E0
4.079723237E0,-1.605834961E-1,9.393585205E0,2.077575684E0,9.621930720E0
4.082207559E0,-1.625061035E-1,9.396697998E0,2.048828125E0,9.618837673E0
4.084682559E0,-1.574096680E-1,9.392517090E0,2.040466309E0,9.612890192E0
4.087157559E0,-1.481323242E-1,9.380950928E0,2.031585693E0,9.599558528E0
4.089632559E0,-1.419067383E-1,9.372283936E0,2.023162842E0,9.589214336E0
4.092157559E0,-1.448364258E-1,9.366760254E0,2.020477295E0,9.583292949E0
4.094632559E0,-1.504211426E-1,9.355926514E0,2.015991211E0,9.571844546E0
4.097107559E0,-1.540222168E-1,9.360382080E0,2.009826660E0,9.574961030E0
4.099590216E0,-1.545410156E-1,9.363708496E0,2.025421143E0,9.581505650E0
4.102065216E0,-1.542358398E-1,9.341461182E0,2.026702881E0,9.560031918E0
4.104540216E0,-1.690979004E-1,9.341094971E0,2.024536133E0,9.559466298E0
4.107015216E0,-1.679077148E-1,9.337860107E0,2.029876709E0,9.557417216E0
4.109540216E0,-1.585083008E-1,9.338989258E0,2.023651123E0,9.557039767E0
4.112015216E0,-1.499328613E-1,9.330017090E0,2.007049561E0,9.544629207E0
4.114490216E0,-1.574096680E-1,9.332427979E0,1.985748291E0,9.542650892E0
4.116972247E0,-1.585083008E-1,9.327636719E0,1.987121582E0,9.538269435E0
4.119447247E0,-1.599426270E-1,9.322601318E0,1.982879639E0,9.532485964E0
4.121922247E0,-1.694641113E-1,9.342651367E0,1.966308594E0,9.548833549E0
4.124397247E0,-1.540222168E-1,9.347686768E0,1.951751709E0,9.550513362E0
4.126922247E0,-1.632995605E-1,9.353973389E0,1.930450439E0,9.552493067E0
4.129397247E0,-1.815490723E-1,9.346710205E0,1.920745850E0,9.543752739E0
4.131872247E0,-1.908874512E-1,9.349700928E0,1.902374268E0,9.543184652E0
4.134347247E0,-1.983642578E-1,9.345520020E0,1.903503418E0,9.539466341E0
4.136872247E0,-2.079467773E-1,9.344329834E0,1.893646240E0,9.536542245E0
4.139347247E0,-2.096252441E-1,9.343414307E0,1.872619629E0,9.531528625E0
4.141822247E0,-2.204589844E-1,9.343078613E0,1.882080078E0,9.533307168E0
4.144297247E0,-2.390747070E-1,9.342956543E0,1.901062012E0,9.537401661E0
4.146772247E0,-2.399597168E-1,9.336059570E0,1.923797607E0,9.535228692E0
4.149247247E0,-2.547302246E-1,9.349822998E0,1.939727783E0,9.552309745E0
4.151722247E0,-2.651672363E-1,9.356781006E0,1.974731445E0,9.566568284E0
4.154247247E0,-2.703552246E-1,9.370361328E0,1.986480713E0,9.582425006E0
4.156722247E0,-2.712097168E-1,9.392700195E0,1.997650146E0,9.606611149E0
4.159197247E0,-2.742004395E-1,9.395751953E0,2.020233154E0,9.614399755E0
4.161672247E0,-2.652893066E-1,9.406158447E0,2.033813477E0,9.627179878E0
4.164197247E0,-2.716369629E-1,9.411468506E0,2.044342041E0,9.634773503E0
4.166672247E0,-2.590637207E-1,9.425415039E0,2.054351807E0,9.650177408E0
4.169147247E0,-2.483520508E-1,9.431884766E0,2.060516357E0,9.657528495E0
4.171622247E0,-2.376708984E-1,9.434997559E0,2.061035156E0,9.660410566E0
4.174097247E0,-2.304382324E-1,9.428527832E0,2.074523926E0,9.656805288E0
4.176572247E0,-2.131958008E-1,9.423095703E0,2.082763672E0,9.652879860E0
4.179047247E0,-1.977539062E-1,9.430023193E0,2.082183838E0,9.659189074E0
4.181572247E0,-1.958923340E-1,9.426971436E0,2.087677002E0,9.657357792E0
4.184047247E0,-1.803894043E-1,9.421722412E0,2.080688477E0,9.650422689E0
4.186522247E0,-1.966857910E-1,9.414642334E0,2.065704346E0,9.640607347E0
4.188997247E0,-1.883544922E-1,9.394775391E0,2.061645508E0,9.620169658E0
4.191472247E0,-1.781921387E-1,9.394531250E0,2.056671143E0,9.618672779E0
4.193947247E0,-1.582031250E-1,9.398498535E0,2.041351318E0,9.618935396E0
4.196422247E0,-1.483764648E-1,9.381927490E0,2.038970947E0,9.602082146E0
4.198947247E0,-1.450805664E-1,9.365875244E0,2.023986816E0,9.583172235E0
4.201422247E0,-1.372375488E-1,9.349304199E0,2.003051758E0,9.562454680E0
4.203897247E0,-1.225280762E-1,9.337158203E0,1.983062744E0,9.546207325E0
4.206372247E0,-8.654785156E-2,9.327636719E0,1.990051270E0,9.537955826E0
4.208897247E0,-7.141113281E-2,9.327026367E0,1.982635498E0,9.535688959E0
4.211372247E0,-7.080078125E-2,9.312713623E0,1.979217529E0,9.520974205E0
4.213847247E0,-8.618164062E-2,9.299011230E0,1.984252930E0,9.508748436E0
4.216322247E0,-9.451293945E-2,9.305603027E0,1.978698730E0,9.514117356E0
4.218847247E0,-9.973144531E-2,9.312194824E0,1.990844727E0,9.523149769E0
4.221322247E0,-9.426879883E-2,9.321166992E0,2.006713867E0,9.535194872E0
